TimeStamp,T0.56,Td,Tgrass,Tw,RH,U0.56,U1.12,U2.24,U4.48,U5,U6.4,Sb,Ldw(uc),Luw(uc),Rn,Sdw,Suw
timestamp,degC,degC,degC,degC,%,m/s,m/s,m/s,m/s,m/s,m/s,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2
04/10/2019 07:20,12.37,12.09,12.06,11.07,88.8,1.4,1.2,1.6,1.9,1.9,2,170.5,-62.5,26.2,1.5,117.2,24.5
04/10/2019 07:25,12.53,12.16,12.04,11.13,88.5,1.6,1.3,1.8,2,2.1,2.1,174.5,-62.3,25.3,7.1,119.6,24.8
04/10/2019 07:30,12.98,12.34,13.01,11.27,88.5,2,1.7,2.3,2.5,2.6,2.6,220.7,-43.5,23.5,49.8,162.2,34.4
04/10/2019 07:35,12.78,12.45,12.69,11.36,88.1,1.9,1.6,2.2,2.5,2.6,2.6,14.3,-34.1,20.5,30.2,108.4,19.7
04/10/2019 07:40,12.88,12.48,12.75,11.37,87.8,1.7,1.4,2,2.2,2.3,2.3,4.8,-23.4,16.7,44.2,105.4,18.7
04/10/2019 07:45,12.87,12.54,12.66,11.41,87.5,1.9,1.6,2.2,2.5,2.7,2.7,-0.5,-20.1,13.3,27.3,80.4,14.1
04/10/2019 07:50,12.86,12.56,12.45,11.4,87,1.7,1.4,1.9,2.1,2.3,2.2,-0.1,-19.7,9.4,24.5,70.8,11.8
04/10/2019 07:55,13.02,12.63,12.65,11.45,86.9,1.5,1.3,1.8,2.1,2.2,2.3,-0.7,-19.5,7.1,37.2,85.6,14.5
04/10/2019 08:00,12.96,12.7,12.57,11.5,86.8,2,1.6,2.5,2.8,3,2.9,-0.7,-17.3,5.5,20.3,61.4,9.9
04/10/2019 08:05,12.76,12.67,12.13,11.44,86.3,2.7,2.2,3,3.4,3.6,3.7,0.5,-14.9,3,7.1,38.9,5.7
04/10/2019 08:10,12.69,12.68,12.38,11.5,86.9,1.4,1.2,1.8,2,2.1,2.2,-0.1,-16,2.1,16.2,56.2,8.7
04/10/2019 08:15,12.71,12.65,12.45,11.54,87.5,1.8,1.5,2.2,2.5,2.6,2.8,-0.3,-14.4,1.9,13.4,56.5,8.4
04/10/2019 08:20,12.75,12.63,12.26,11.54,87.6,1.5,1.2,1.8,2.1,2.1,2.2,-0.7,-10.3,1.5,12.3,30.9,4.1
04/10/2019 08:25,12.5,12.65,12.42,11.59,87.7,1.1,0.9,1.4,1.6,1.8,1.8,-0.5,-8.5,1.5,7.9,43.3,6.4
04/10/2019 08:30,12.29,12.69,12.7,11.65,88.1,0.9,0.8,1.2,1.3,1.3,1.4,-0.1,-10.7,0.3,16.5,73,11.8
04/10/2019 08:35,12.69,12.74,13.21,11.66,87.9,1.5,1.3,1.8,2,2.1,2.2,-1.3,-10.7,1.7,22.2,102.1,17.4
04/10/2019 08:40,13.25,12.83,13.1,11.65,87,2,1.7,2.5,2.7,2.9,2.8,-1.3,-10.1,1.5,11.3,92.2,16.2
04/10/2019 08:45,13.37,12.9,13.18,11.67,86.3,2.2,1.8,2.5,2.9,3.2,3.1,-1.9,-12.5,1,14.7,99.6,17
04/10/2019 08:50,13.61,13.04,13.52,11.7,85.8,1.7,1.4,1.9,2.1,2.1,2.2,-2.7,-19.7,-0.4,43.6,131.7,22.5
04/10/2019 08:55,13.86,13.13,14.13,11.78,85.2,1.9,1.6,2.2,2.5,2.5,2.5,-3.3,-27.8,-0.6,70.8,168.5,29.1
04/10/2019 09:00,14.3,13.32,15.1,11.86,84.5,1.7,1.5,2,2.3,2.5,2.4,16.5,-32.6,-2,114.8,215.7,39
04/10/2019 09:05,14.41,13.48,15.25,11.8,81.8,2.9,2.4,3.4,3.7,3.9,3.9,47.8,-33.7,-4,145.1,237.2,43.4
04/10/2019 09:10,14.49,13.7,15.2,11.77,80.2,2.4,2.1,2.8,3.3,3.4,3.5,10.4,-32.4,-6.3,154.9,221,39.2
04/10/2019 09:15,14.53,13.74,15.3,11.83,80.3,2.4,2.1,3,3.3,3.5,3.4,-1.7,-28.4,-7.6,158.3,215.7,37.3
04/10/2019 09:20,14.65,13.79,15.35,11.76,79.3,2.3,1.9,2.9,3.3,3.4,3.4,-0.9,-24.7,-8.8,157,212.7,36.5
04/10/2019 09:25,14.59,13.87,15.19,11.87,79.6,1.9,1.6,2.2,2.6,2.6,2.8,-1.1,-25.6,-9.4,140.2,188.6,31.9
04/10/2019 09:30,14.49,13.87,15.22,11.87,79.5,2.6,2.1,3,3.5,3.6,3.8,-0.5,-28.4,-10.1,145.1,199.5,33.7
04/10/2019 09:35,14.55,13.87,15.14,11.83,79.1,2.7,2.2,3.3,3.8,3.8,4,-0.3,-28,-10.6,148.7,205.3,35.6
04/10/2019 09:40,14.6,13.9,15.22,11.77,78.3,2.7,2.3,3.2,3.6,3.8,3.9,-0.3,-26.7,-11,146.4,197.6,34.2
04/10/2019 09:45,14.45,13.93,15.56,11.94,79.9,2.4,2,2.9,3.2,3.4,3.4,-0.1,-23.8,-11.3,127,170.4,28.7
04/10/2019 09:50,14.47,13.85,15.99,12.01,80.6,2.1,1.8,2.5,2.9,2.9,3,-0.5,-24.9,-11.3,138.1,184.7,30.8
04/10/2019 09:55,14.49,13.85,15.98,11.96,80.4,2.5,2.1,2.8,3.2,3.3,3.3,0.1,-26.2,-11,143.8,194.6,32.9
04/10/2019 10:00,14.71,13.95,16.19,12.03,80.2,2.1,1.7,2.5,2.7,2.9,2.9,-0.9,-26,-11.3,137.8,192.7,32.5
04/10/2019 10:05,14.57,13.98,15.99,11.99,79.5,3,2.6,3.4,3.7,3.8,3.9,-0.5,-26.2,-11.5,129,198.2,33.7
04/10/2019 10:10,15.02,14.09,16.5,12.12,80.1,1.3,1.1,1.5,1.8,1.7,1.9,-1.9,-27.1,-11.3,140.4,205,35.2
04/10/2019 10:15,15.01,14.1,16.94,12.18,79.9,2.2,1.8,2.6,2.9,3.1,3,-2.1,-27.5,-11.5,184.7,243.5,41.7
04/10/2019 10:20,15.08,14.21,17.31,12.26,80.2,1.9,1.6,2.3,2.5,2.6,2.5,-1.7,-26.2,-11.5,175.1,232.2,39.4
04/10/2019 10:25,14.56,14.1,16.48,12.25,80.6,2.4,1.9,2.8,3.2,3.4,3.5,0.5,-24,-12.2,99,171.3,28.5
04/10/2019 10:30,14.24,13.9,15.28,12.14,81.2,1.9,1.7,2.3,2.5,2.6,2.7,2.2,-21.4,-11.9,72.9,126.8,19.9
04/10/2019 10:35,14.05,13.83,14.95,12.15,81.8,2.2,1.8,2.6,2.9,3.1,3,2,-19.7,-12.4,51.1,108.7,17.2
04/10/2019 10:40,14.02,13.7,14.32,11.89,80.4,2.6,2.2,3.1,3.5,3.5,3.8,2,-18.6,-11.3,52.4,93.8,14.7
04/10/2019 10:45,13.81,13.65,13.97,11.71,79.6,2.9,2.4,3.4,4,4.1,4.2,2,-18.4,-13.1,33,96.8,15.6
04/10/2019 10:50,13.85,13.57,13.95,11.65,79.6,2.7,2.3,3.1,3.5,3.6,3.6,1.2,-19,-11.9,55.5,80.9,12.2
04/10/2019 10:55,13.78,13.52,13.77,11.56,79.5,2.1,1.8,2.5,2.8,2.8,2.9,0.5,-17.5,-11.9,56.8,76.5,11.2
04/10/2019 11:00,13.59,13.52,14.1,11.65,80.4,2.2,1.9,2.5,2.9,2.9,3,-0.3,-16,-12.4,46.2,95.8,14.5
04/10/2019 11:05,13.73,13.5,14.3,11.79,81.8,1.6,1.3,1.9,2.1,2.2,2.3,-0.7,-16.4,-12.2,54.8,99.9,15.1
04/10/2019 11:10,13.58,13.56,14.44,11.97,83,1,0.9,1.2,1.3,1.3,1.4,-1.1,-14.4,-11.9,37.9,88.1,12.8
04/10/2019 11:15,13.17,13.45,13.89,12.02,84,1.6,1.4,1.8,2,2.2,2.2,0.5,-11.1,-12.8,0.2,79,12.4
04/10/2019 11:20,12.91,13.37,13.64,11.98,84.7,1.8,1.6,2.1,2.3,2.3,2.4,1.2,-8.7,-11.7,12.3,98.5,16.2
04/10/2019 11:25,12.9,13.41,14.19,12.13,86,1.5,1.3,1.8,1.9,1.9,1.9,-0.1,-7.7,-11,29.7,115.5,19.1
04/10/2019 11:30,12.72,13.3,13.92,12.25,87.9,1.4,1.2,1.8,2,2.1,2.1,0.1,-6.3,-12.2,17.2,82.6,12.8
04/10/2019 11:35,12.38,13.01,13.19,12.21,89.8,1.4,1.2,1.8,2,2.1,2.1,2.6,-5.5,-11.5,6.6,47.7,6.1
04/10/2019 11:40,12.34,12.84,13.19,12.18,91.3,1.4,1.3,1.7,1.9,2.1,2,3.2,-6.8,-11.3,39.2,80.4,11.4
04/10/2019 11:45,12.37,12.79,13.46,12.2,92.2,1.4,1.2,1.7,2,2.1,2.1,1.2,-6.8,-10.8,28.1,65.3,9.1
04/10/2019 11:50,12.42,12.7,13.24,12.14,92.7,1.2,1,1.5,1.9,2,2,0.7,-7.9,-9.7,43.1,90,13.5
04/10/2019 11:55,12.6,12.68,14.08,12.14,93,1.6,1.3,1.9,2.2,2.3,2.4,-1.1,-11.4,-9.2,83,172.4,27.9
04/10/2019 12:00,12.91,12.8,15.09,12.24,93.2,1.4,1.2,1.7,1.8,2,1.9,-2.5,-14.2,-6.9,109.1,219.9,36.2
04/10/2019 12:05,13.08,12.84,15.05,12.29,92.9,1.6,1.3,1.9,2.1,2.2,2.3,-1.9,-19,-6.9,86.9,215.7,36.5
04/10/2019 12:10,13.49,12.8,14.84,12.18,91.8,1.5,1.3,1.7,1.8,1.8,1.8,-1.3,-19.9,-6,67.2,183.3,31.7
04/10/2019 12:15,13.75,12.96,14.91,12.26,91.6,1.3,1.1,1.5,1.7,1.8,1.8,-2.1,-17.9,-6.3,63,164.1,28.1
04/10/2019 12:20,13.24,13.05,14.94,12.33,91.4,1.2,1.1,1.5,1.7,1.8,1.8,-1.5,-14.4,-6,67.7,167.1,27.9
04/10/2019 12:25,13.18,13.06,14.79,12.31,90.9,1.5,1.2,1.7,1.9,1.9,2,-0.3,-11.4,-6.3,46,133.6,22.2
04/10/2019 12:30,13.07,13,14.17,12.18,90,1.7,1.5,2,2.3,2.4,2.4,0.7,-9.4,-6,30.7,116.1,19.7
04/10/2019 12:35,13,13.08,14.35,12.22,90.2,1.7,1.5,1.9,2.2,2.2,2.3,-0.1,-9.4,-6,46.7,133.1,22.7
04/10/2019 12:40,13.04,13.14,14.46,12.32,90.7,1.5,1.3,1.8,1.9,2,2,-1.1,-10.5,-5.6,58.4,150.4,25.8
04/10/2019 12:45,13.39,13.24,15.37,12.44,90.8,1.4,1.2,1.6,1.9,2,2,-2.1,-13.3,-5.4,86.3,207.2,35.4
04/10/2019 12:50,13.81,13.25,15.48,12.4,90.2,1.2,1.1,1.6,1.8,1.8,1.8,-2.5,-17.3,-4,90.5,221.2,37.7
04/10/2019 12:55,13.88,13.33,15.59,12.47,90,1.7,1.4,1.9,2.2,2.3,2.4,-2.3,-16.6,-3.8,82.2,222.1,38.3
04/10/2019 13:00,13.9,13.43,15.48,12.54,89.9,1.6,1.4,1.9,2.3,2.2,2.3,-1.3,-16,-4.2,77.3,204.8,35
04/10/2019 13:05,14.04,13.46,15.31,12.59,90.1,1.3,1.1,1.5,1.6,1.7,1.7,-0.7,-10.7,-4.2,67.7,178.7,31
04/10/2019 13:10,14.04,13.5,15.42,12.68,90.5,1.2,1.1,1.4,1.6,1.6,1.8,-1.9,-10.5,-4.7,49.6,158.1,28.1
04/10/2019 13:15,14.41,13.4,15.79,12.53,89.5,1.6,1.4,1.8,2,2.1,2.1,5.6,-12.9,-5.4,98.2,258,47.7
04/10/2019 13:20,15.26,13.68,17.8,12.66,89.2,1.6,1.4,1.9,2.2,2.1,2.3,41.7,-21.2,-4,161.6,381.9,71.4
04/10/2019 13:25,15.12,13.84,17.3,12.72,87.6,1.6,1.4,1.8,2.1,2.2,2.2,5,-23.4,-5.8,81.9,262.4,47.5
04/10/2019 13:30,14.9,13.84,16.4,12.55,86,1.5,1.3,1.8,2.1,2.1,2.2,0.3,-22.5,-7.4,63.3,205.9,35.6
04/10/2019 13:35,14.43,13.78,15.72,12.49,85.5,1.8,1.5,2,2.3,2.4,2.4,2.6,-24.3,-9.7,55,161.1,26.6
04/10/2019 13:40,14.24,13.65,15.04,12.29,85,1.6,1.4,1.9,2.1,2.3,2.3,3,-21.4,-10.8,55.5,131.2,21.6
04/10/2019 13:45,14.24,13.68,15.37,12.36,85.6,2.1,1.8,2.4,2.7,2.9,2.9,1.2,-14.6,-10.6,74.7,141.6,24.1
04/10/2019 13:50,14.4,13.69,15.41,12.33,85.3,2.1,1.7,2.4,2.8,2.9,3,1.2,-14.2,-10.6,109.9,179.5,31.7
04/10/2019 13:55,14.76,13.91,16.49,12.56,85.9,1.8,1.5,2.1,2.3,2.5,2.5,-1.9,-16.6,-10.6,119.7,192.4,33.7
04/10/2019 14:00,14.42,13.85,15.59,12.48,85.1,2.9,2.4,3.4,3.7,3.8,3.9,0.1,-15.7,-11,100.1,165.2,28.9
04/10/2019 14:05,14.54,13.89,15.8,12.42,84.5,2.4,2.1,2.7,3.1,3.1,3.1,-0.1,-16.8,-11.7,115.8,178.7,31
04/10/2019 14:10,14.89,14.05,16.45,12.62,85.2,1.6,1.3,2,2.2,2.3,2.4,-2.1,-18.8,-11.5,128,195.2,34.6
04/10/2019 14:15,15.09,14.08,16.61,12.61,84.5,1.5,1.3,1.8,2.2,2.4,2.4,-2.3,-35,-11.7,131.1,203.9,36
04/10/2019 14:20,15,14.12,16.49,12.66,84.2,1.7,1.5,2.1,2.4,2.5,2.6,-0.7,-28.6,-11.9,139.9,197.6,34.8
04/10/2019 14:25,15.07,14.2,16.9,12.72,84.2,1.9,1.5,2.3,2.6,2.8,2.7,1.2,-23.6,-10.8,134.5,185.5,32.9
04/10/2019 14:30,15.23,14.26,17.23,12.72,83.6,1.8,1.6,2.2,2.4,2.6,2.6,2.8,-29.9,-11.7,157,223.2,40.6
04/10/2019 14:35,15,14.29,16.71,12.68,82.8,2.4,2.1,2.8,3.1,3.2,3.3,0.5,-31.7,-12.2,127.2,187.5,33.1
04/10/2019 14:40,14.91,14.27,16.17,12.6,82.6,1.7,1.5,2.1,2.3,2.4,2.5,0.7,-28.6,-12.6,106,155.3,26.4
04/10/2019 14:45,14.78,14.29,15.91,12.66,83,1.9,1.7,2.3,2.6,2.7,2.7,0.5,-22.5,-12.4,86.1,138.3,23.9
04/10/2019 14:50,14.68,14.31,15.79,12.75,83.5,1.9,1.6,2.2,2.5,2.8,2.7,0.7,-22.7,-12.6,71.6,128.4,22.2
04/10/2019 14:55,14.74,14.28,15.78,12.77,83.9,1.8,1.6,2.2,2.4,2.4,2.5,0.5,-26,-12.6,92.8,146.8,25.4
04/10/2019 15:00,14.78,14.33,15.97,12.88,84.3,1.3,1.1,1.6,1.8,1.8,1.9,-1.3,-22.7,-12.2,72.6,118,20.6
04/10/2019 15:05,14.89,14.31,15.84,12.83,84.1,1.5,1.2,1.7,2,1.9,2,59.5,-25.4,-11.3,79.9,157.8,32.9
04/10/2019 15:10,16.21,14.54,18.18,12.97,83.7,1.2,1,1.5,1.7,1.9,1.9,177.9,-51.4,-11,153.4,268.5,60.9
04/10/2019 15:15,16.5,14.83,19.14,12.98,81.3,1.7,1.5,2,2.2,2.4,2.5,386,-64.7,-13.1,157.8,294.6,71
04/10/2019 15:20,16.05,14.96,17.94,12.99,80.3,1.9,1.5,2.2,2.4,2.5,2.5,267.9,-58.8,-12.4,132.4,251.2,58.2
04/10/2019 15:25,16.14,14.94,18.07,12.91,79.6,1.6,1.3,1.9,2,2.1,2.1,289.5,-64,-13.3,120.8,236.1,55.9
04/10/2019 15:30,15.36,14.82,16.22,12.82,79,1.4,1.2,1.6,1.9,1.9,2,49,-67.3,-14,53.5,137.8,27.3
04/10/2019 15:35,15.01,14.64,15.33,12.81,80.3,1.5,1.3,1.8,2.1,2.3,2.2,7.8,-62.7,-13.7,40.8,113.1,19.9
04/10/2019 15:40,14.81,14.46,14.96,12.68,80.7,1.5,1.3,1.9,2.3,2.4,2.6,2.6,-44.2,-14,55.5,103.2,16.6
04/10/2019 15:45,14.82,14.48,15.16,12.77,81.7,1.4,1.2,1.7,1.8,1.9,1.9,0.5,-31.3,-13.5,53.7,87.5,13.7
04/10/2019 15:50,14.65,14.41,14.87,12.73,81.8,1.9,1.6,2.3,2.6,2.8,2.7,0.5,-22.1,-13.5,49.1,70.2,10.7
04/10/2019 15:55,14.67,14.39,14.75,12.68,81.9,2,1.8,2.4,2.6,2.6,2.8,0.7,-19,-13.5,55.8,75.7,12.2
04/10/2019 16:00,14.76,14.4,15.04,12.7,82,1.9,1.6,2.2,2.4,2.6,2.6,-0.3,-21,-13.3,69,96.6,16.8
04/10/2019 16:05,14.9,14.43,15.21,12.74,81.9,1.6,1.3,1.9,2.1,2.2,2.2,24,-20.5,-13.3,62,90.8,17.4
04/10/2019 16:10,14.87,14.48,15.18,12.75,81.8,1.4,1.2,1.7,1.9,2,2.1,15.7,-22.7,-13.3,52.7,80.1,14.7
04/10/2019 16:15,14.81,14.46,15.14,12.78,82,1.5,1.3,1.8,1.9,2,2,-0.7,-31.3,-13.3,52.7,88.9,15.8
04/10/2019 16:20,14.61,14.44,14.66,12.79,82.2,1.5,1.3,1.8,2.1,2.3,2.2,1.6,-49.2,-13.3,13.4,59.2,8.9
04/10/2019 16:25,14.54,14.36,14.19,12.74,82.2,1.3,1.1,1.5,1.7,1.7,1.8,1.4,-35.8,-13.1,23.2,56.5,9.1
04/10/2019 16:30,14.63,14.38,14.35,12.68,81.8,1.1,1,1.3,1.6,1.6,1.7,-0.1,-23.6,-13.1,29.4,48.8,7.8
04/10/2019 16:35,14.69,14.39,14.42,12.67,81.4,1,0.9,1.2,1.4,1.5,1.5,-0.7,-20.1,-13.1,38.5,56.8,10.1
04/10/2019 16:40,14.8,14.42,14.69,12.69,81.2,0.6,0.6,0.9,1.1,1,1.1,-0.9,-35.8,-13.3,31.5,66.4,11.6
04/10/2019 16:45,14.41,14.35,13.63,12.66,81.2,0.6,0.6,0.9,1.1,1.2,1.3,1.2,-66.5,-13.5,-23.9,32,4.1
04/10/2019 16:50,13.87,14.1,12.56,12.49,81.9,0.7,0.6,0.9,1.1,1.1,1.2,2.8,-73,-13.3,-34.5,24.4,2.2
04/10/2019 16:55,13.54,13.97,11.47,12.55,82.8,0.1,0.1,0.3,0.5,0.5,0.7,2.8,-72.4,-13.3,-34.8,21.1,2
04/10/2019 17:00,13.29,13.7,11.12,12.38,83.4,0.4,0.5,0.7,1,1,1.1,2.6,-71.3,-13.1,-37.4,18.9,1.8
04/10/2019 17:05,13.13,13.56,10.69,12.33,84.5,0.2,0.2,0.6,0.7,0.8,0.9,2,-69.5,-13.1,-38.4,15.8,1.8
04/10/2019 17:10,13.01,13.45,10.12,12.3,85.1,0,0,0.2,0.4,0.3,0.6,2,-67.8,-13.1,-40.2,12,1.3
04/10/2019 17:15,12.68,13.35,9.54,12.26,85.3,0,0,0.1,0.3,0.2,0.4,1.6,-66.2,-13.3,-39.4,8.7,0.9
04/10/2019 17:20,12.43,13.16,9.03,12.11,85.6,0,0,0.1,0.3,0.2,0.3,1.8,-64.3,-13.1,-40.2,6,0.3
04/10/2019 17:25,12.19,13.05,8.88,12.06,86.6,0,0,0.1,0.2,0.1,0.4,1.2,-60.3,-13.1,-38.1,4.6,0.5
04/10/2019 17:30,12.06,12.91,8.61,12.01,86.6,0,0,0,0.1,0,0.2,0.9,-58.6,-12.2,-36.9,1.6,-0.1
04/10/2019 17:35,11.37,12.72,8.35,11.85,87,0,0,0.2,0.3,0,0.4,1.2,-56.4,-12.6,-38.7,-0.6,-0.5
04/10/2019 17:40,11.09,12.54,8.16,11.76,88.5,0,0.1,0.4,0.5,0.4,0.6,1.2,-57.5,-12.6,-42,-2.3,-0.5
04/10/2019 17:45,11.17,12.3,8.07,11.65,89.6,0,0.2,0.3,0.5,0.3,0.6,0.9,-51.4,-12.4,-38.7,-3.1,-0.8
04/10/2019 17:50,11.15,12.23,8.06,11.59,90.2,0,0,0.1,0.6,0.4,0.8,0.3,-37.8,-12.6,-28.1,-3.4,-0.8
04/10/2019 17:55,11.46,12.26,8.77,11.62,90.9,0,0,0.1,0.5,0.2,0.7,-0.3,-32.6,-11.9,-25.5,-2.6,-0.5
04/10/2019 18:00,11.74,12.14,8.98,11.57,91.1,0,0,0,0.1,0,0.2,-0.5,-37.4,-12.2,-33,-3.4,-0.5
04/10/2019 18:05,11.43,12.14,8.35,11.58,91.3,0,0,0,0.1,0,0.3,-0.1,-34.5,-11.9,-30.9,-3.7,-0.1
04/10/2019 18:10,11.21,12.13,8.07,11.58,91.6,0,0,0.1,0.6,0.4,0.7,0.1,-35.8,-11.9,-34.8,-3.7,-0.5
04/10/2019 18:15,10.9,12.07,7.85,11.54,91.8,0,0,0.1,0.6,0.6,0.8,0.7,-39.6,-11.9,-40,-4.8,-1
04/10/2019 18:20,10.92,11.73,7.5,11.28,91.6,0,0,0,0.2,0.1,0.3,0.9,-41.3,-11.9,-44.6,-5,-0.8
04/10/2019 18:25,10.91,11.71,7.09,11.21,92,0,0,0.1,0.3,0,0.5,0.3,-38.9,-11.7,-43.6,-3.7,-0.1
04/10/2019 18:30,10.48,11.7,7.72,11.22,92.6,0,0,0.1,0.4,0.2,0.5,0.1,-34.1,-11.5,-41.2,-3.1,0.7
04/10/2019 18:35,10.48,11.59,7.28,11.17,92.8,0,0,0,0.3,0,0.5,0.5,-31.3,-11.5,-39.2,-3.9,-0.1
04/10/2019 18:40,10.37,11.41,7.23,11.01,92.7,0,0,0.1,0.4,0.1,0.6,0.3,-29.3,-11.3,-37.9,-3.9,-0.1
04/10/2019 18:45,10.34,11.61,7.55,11.1,93.2,0,0,0.3,0.6,0.6,0.8,-0.9,-21.4,-11,-25.2,-2,0.9
04/10/2019 18:50,10.75,11.71,8.38,11.27,93.8,0,0,0.1,0.5,0.3,0.7,-1.5,-20.1,-11,-27.3,-2,0.3
04/10/2019 18:55,10.84,11.98,7.96,11.52,94.2,0,0,0.2,0.6,0.5,0.7,-1.1,-27.3,-11.3,-45.9,-3.1,0.5
04/10/2019 19:00,10.42,11.79,7.41,11.42,94.3,0,0,0.1,0.5,0.3,0.6,-0.1,-26.9,-11.7,-44.9,-3.7,0.3
04/10/2019 19:05,10.63,11.67,6.37,11.32,94.4,0,0,0,0.4,0.2,0.6,-0.3,-25.4,-10.1,-43.1,-3.7,0.3
04/10/2019 19:10,10.6,11.68,6.15,11.29,94.5,0,0,0.1,0.6,0.3,0.7,-0.3,-24.9,-10.3,-44.4,-3.7,0.3
04/10/2019 19:15,10.86,11.77,6.65,11.38,94.6,0,0.1,0.1,0.4,0.2,0.5,-0.9,-24,-10.1,-45.6,-3.1,0.3
04/10/2019 19:20,10.71,11.93,7.94,11.5,94.8,0.2,0.3,0.5,0.6,0.5,0.7,-1.7,-23.4,-9.4,-50,-2.6,1.1
04/10/2019 19:25,10.19,11.58,7.2,11.3,94.8,0.1,0.2,0.3,0.5,0.3,0.6,0.1,-22.7,-9.2,-45.9,-4.5,-0.5
04/10/2019 19:30,9.92,11.33,6.03,11.03,94.7,0,0,0,0.3,0.2,0.5,0.9,-22.3,-9.2,-44.6,-5.8,-1.4
04/10/2019 19:35,9.35,11.15,5.98,10.86,94.5,0,0,0.2,0.4,0,0.5,1.4,-21.6,-9.2,-43.1,-4.5,-0.3
04/10/2019 19:40,9.51,10.96,5.55,10.7,94.5,0,0,0,0.3,0.1,0.4,0.5,-20.8,-9.4,-41.8,-4.8,-0.8
04/10/2019 19:45,9.66,10.82,5.67,10.54,94.4,0,0,0,0.3,0.2,0.4,0.1,-20.3,-9.7,-39.2,-4.2,-0.3
04/10/2019 19:50,10.16,11.12,6.24,10.65,94.5,0,0.2,0.2,0,0,0,-1.1,-19.7,-9,-46.9,-2,0.3
04/10/2019 19:55,9.11,10.96,5.67,10.68,94.7,0,0,0,0,0,0,0.1,-19.2,-9,-43.6,-3.7,0.1
04/10/2019 20:00,9.48,10.71,5.31,10.47,94.6,0,0,0.1,0,0,0,0.3,-18.6,-9,-42,-3.7,-0.3
04/10/2019 20:05,9.38,10.51,5.1,10.29,94.7,0,0.1,0.3,0.4,0.2,0.4,0.1,-18.1,-9,-41.8,-3.7,0.3
04/10/2019 20:10,9.11,10.45,5.17,10.18,94.8,0,0,0,0.2,0,0.2,0.5,-17.9,-9,-41.5,-4.2,-0.1
04/10/2019 20:15,9.09,10.22,5.37,9.97,94.7,0,0,0,0,0,0.1,0.3,-17.5,-9,-39.7,-4.5,-0.8
04/10/2019 20:20,8.92,10.06,4.92,9.82,94.5,0,0,0,0.1,0,0.2,0.1,-16.8,-9,-39.2,-4.2,-0.5
04/10/2019 20:25,8.96,10.08,4.96,9.75,94.4,0,0,0,0,0,0,-0.1,-16.4,-9.2,-38.7,-3.1,-0.3
04/10/2019 20:30,9.17,10.47,5.62,10.04,94.9,0,0,0.1,0,0,0,-1.1,-16,-9,-41.5,-1.7,0.9
04/10/2019 20:35,9.23,10.36,5.69,10.06,95.2,0,0,0,0.3,0,0.2,-0.9,-15.5,-8.8,-38.9,-2.6,0.5
04/10/2019 20:40,9.22,10.15,5.21,9.89,95.2,0,0,0,0,0,0,-0.5,-14.9,-8.5,-35.6,-3.4,-0.5
04/10/2019 20:45,9.12,10.42,5.22,9.99,95.4,0,0,0.1,0.2,0,0.1,-1.1,-14.9,-8.3,-40,-2,0.5
04/10/2019 20:50,8.94,10.02,4.68,9.83,95.4,0,0.1,0,0.1,0,0,-0.1,-14.6,-8.3,-38.9,-3.7,0.7
04/10/2019 20:55,8.68,9.75,4.71,9.52,95.3,0,0,0.1,0.3,0,0.2,0.3,-14.4,-8.1,-38.7,-3.9,-0.1
04/10/2019 21:00,8.44,9.67,4.71,9.44,95.3,0,0,0,0.1,0,0.2,0.3,-14.4,-8.3,-39.7,-4.5,-0.1
04/10/2019 21:05,8.73,9.71,5.23,9.4,95.3,0,0.1,0.5,0.6,0.4,0.6,-0.1,-14.4,-8.1,-41.2,-3.1,0.1
04/10/2019 21:10,8.34,10.08,5.36,9.8,95.7,0,0,0.2,0.4,0.3,0.5,-0.1,-14.2,-7.9,-41.5,-2.8,0.7
04/10/2019 21:15,8.63,9.92,5.11,9.67,95.8,0,0,0.1,0.6,0.3,0.6,-0.3,-14,-7.6,-41.2,-2.8,1.1
04/10/2019 21:20,8.22,9.72,5.07,9.56,95.9,0,0,0,0.2,0,0.4,0.1,-13.6,-8.1,-39.7,-3.4,0.3
04/10/2019 21:25,8.61,9.65,5.23,9.42,95.9,0,0,0.2,0.5,0.5,0.8,-0.5,-13.3,-7.6,-40,-3.7,0.1
04/10/2019 21:30,9.15,9.75,5.61,9.49,96,0.1,0.1,0.2,0.6,0.4,0.7,-1.7,-12.9,-7.4,-39.7,-2.8,0.9
04/10/2019 21:35,9.69,10.22,6.63,9.92,96.4,0.1,0.1,0.4,0.7,0.6,0.8,-3.1,-12,-6.9,-36.1,-1.5,2
04/10/2019 21:40,10,10.44,7.91,10.16,96.6,0.1,0.1,0.3,0.7,0.7,0.9,-3.9,-6.8,-5.6,-12.3,-0.6,1.3
04/10/2019 21:45,10.53,10.74,9.45,10.44,96.8,0.3,0.4,0.6,0.8,0.8,1,-4.7,-3.7,-2,2.2,-0.4,0.7
04/10/2019 21:50,10.85,10.96,10.28,10.7,96.9,0.4,0.5,0.7,1,0.9,1,-4.9,-2.4,5.3,7.9,-0.6,-0.1
04/10/2019 21:55,10.92,11.09,10.63,10.86,97.1,0.4,0.4,0.6,0.8,0.8,0.8,-3.5,-2.4,9.8,6.9,-1.2,-0.8
